id,text,label
indolem-test-355,"Mareh e jeweb e apus,kancah kom apah ? Engkok negghuk hp bun riyah http://ask.fm/a/bo26h59f ",negative
indolem-train-37,"Kebettulen kantor ghi' teppa' prei imlek, bhakto se teppa' ghabay ngalakoneh hal kennek daddhi bentok? (sareng Vivien) [pic] ? https://path.com/p/4jm49v ",positive
indolem-train-255,"le ke-2 kalenah ngenep e dinnak,ben pagghun padeh kamarrah bherse ac cellep,keng eman tv nah ghik tek-bintek ben chanellah keng 2 seh hhehhee, deddhih lok bisa negghu tv kiah, selaennah jiah seh bhagus kabbhi",positive
indolem-validation-61,"#faktasahabat jiah se rela telat mole sekolah keng ghebey agosip , curhat ben acaca se lok jelas",positive
indolem-train-287,"hampir sempornah fasilitas hotel semi appartement, keng kualitas tv jhubek. en-laennah pemandhengan, mejeh lakoh, dapor kennek, jeddeng bhagus sarah, kasor nyaman bherse, andok ro'om bherse",positive
indolem-train-354,Bidang Perempuan Golkar Makassar e sangoen elmo Kaprotokoleren : http://fajar.co.id/fajaronline-sulsel/2015/02/21/bidang-perempuan-golkar-makassar-dibekali-ilmu-keprotokoleran.html ?,positive
indolem-train-2269,"engkok le beberempah kaleh ngangghuy airy tapeh kamar hotel riyah jheu deri bayangan ben cek lok sesuaiyyeh bik deskripsi ben ghember neng aplikasi airy, sampe aksesoris airynah adek. adek aeng angak, jeddeng apek ben kotor, , andokkeh lebi akadik lama\ mandih, dheddhih kebeter kiah dek airy ....",negative
indolem-train-3019,obu' eng Akim neg conto obhu' favorit ghabay kennenge ghunteng sareng ghuru manabi badha neng sekolaan. cerobu kadhi tunawisma.,negative
indolem-train-3440,jhedding labhang rosak. Andhok sobung manabi lok e penta.tv nah lok odi'.pelayanannah korang.,negative
indolem-train-3444,Kaula bhattal ngenep amargha listrik ah mate. pelayanannah korang andhap.,negative
indolem-train-6,reng binik ajuah gun tero ededdiaghi larang e paningaknah reng lakek'en. bisa ajegeh teros abeen ebn poorn aberengin kammaah bein reng binik'en miyos. :'),positive
indolem-train-124,Degghuk ngangghuy kelambhih se raddhin.. Ben kelambhih se akembheren bik ber-member tim K3 ?,positive
indolem-test-188,#teknologi Demokrat nelai Kapotosan presiden berri' Kapastean http://dlvr.it/8dTLwl  #Assadiqulhaq,positive
indolem-train-1278,"pulpen, hackter,cap BPJS ben kertas pendataan pasien pera' ruwa se ngancani are2na engko' e kantor hahaha :) http://Instagram.com/p/zWxGqDikmw/",negative
indolem-train-2379,"aeng macet e jham jham penting, e keterangan fasilitas aeng anga' ta' e tentukan jham kan? jham 18 aeng anga' ta' afungsi, ghebey apa mandi aeng anga' ghu-lagghu? justru se penting ruwa malem, beremma oreng se kalakoan sampe' malem ben bhuru bisa man",negative
indolem-train-1041,"engkok bekal ngale, tak setiyah, keng deggik, polannah engkok taoh, dekremmah sakek'en mon usaha meloppaaghi pas e bekto nengsennengah.",positive
indolem-train-147,"lok toman ngedingin cacannah mereka se serek sareng aa.. justru aa mala mekkeren reng-oreng se ngehina kaloargha/alek'eng,salut :* @RaffiAhmadLagi",positive
indolem-train-1958,Lantai ambung,negative
indolem-train-1144,"Calon pempenan KPK Osolan SBY e solak, Demokrat Protes Jokowi http://bit.ly/17XWoY3  #InfoAceh",negative
indolem-validation-125,kekorangnah ac nah abit cellepah,negative
indolem-train-128,#VENEW Binek'an Golkar Makassar Eberrik Bekal Elmoh Keprotokoleran: Pelateyan riyah nampilaghi? http://goo.gl/fb/RGqk8b,positive
indolem-train-142,cek lebureh ngangghuy airy... e hotelah kiah nyaman lakar keng sinyalah se sossa tapeh pelayanan lebur bik arghe sejiah cokop merenah degghuk engkok ngangghuy airy pole mon sen-messen hotel,positive
indolem-train-1225,"Neng kamar lok siap sek-kosek ben kennengah burombuh, andok lok e ghenteh, kamar petteng ben korang bherse (tehel & sprei), jheddeng aengngah menggenang cokop abit, ek-kae'eng shower rosak deddhih kodhu e tegghu' tanang. Lokasi semma' bik CGV.",negative
indolem-test-35,Pemain Arsenal ngangghuy kalambhi Batik.,positive
indolem-train-3023,"Olle kamar 201, lampu neng ade'eng jeddeng mateh, konci kamar manual ben sossa e kanceng, aeng panas lok bisa e angghuy",negative
indolem-train-2903,nyaman ra tape toiletta korang bherseh bhai....,negative
indolem-train-2425,pelayanan korang lebur...nginep 2 malem pera` olle camilan+mineral sakalian..kodhuna 2x,negative
indolem-train-632,Akhirreh andik kiah lagu riyah ????? ? Knock Me Out deri Afgan ? https://path.com/p/3qMrK8 ,positive
indolem-test-420,#beritapertamalampung Politikus Partai Golkar Bambang Soesatyo a dhugah badha kasepakadhan antarannah Presiden Joko Widodo deng...  http://bit.ly/18b9QYI,negative
indolem-train-1250,"SBY 'Tokang Ngancoren' Demokrat"""" deri @TPK_RI http://chirpstory.com/li/242065 ",negative
indolem-test-842,Shemomedjamo ajiah istilah deri Jerman se berarti hedeh le kenyang tapeh lok ambu ngakan polanah kakanannah terlalu nyaman.,negative
