id,text,label
indolem-test-355,"Le'ba a'pau na apusu'ki, agang apa anne? Nakke anni'gala' hp siwali anne http://ask.fm/a/bo26h59f",negative
indolem-train-37,"Sitojenna assau-saui kantoroka nasaba imlek, wattu baji anne jamai anu ca’dia sollanna? (w/ Vivien) [pic] ? https://path.com/p/4jm49v",positive
indolem-train-255,"Maka 2X bangngi rinni, dinging inji kamarana siagang tangkasa, mingka tv na batti-batti nampa 2 ji kulle nicini hhehhee, jari tena kulle nontong tv, maraenga oke ngasengji",positive
indolem-validation-61,"#faktasahabat a'relai ammotere' sikola salla untu' a'carita ji, a'pau siagang a'carita yang tena nassa",positive
indolem-train-287,"la'biringmi baji anjo pasilitas apartement, mingka kodi telepisina. maraenga pattiro tiroanna, tampa anjamana, pappalluanna, kamara mandina gammara, pattinroanna tangkasaki, handu bau' na tangkasa",positive
indolem-train-354,Bidang bainena Golkar Makassar nipibokongi pangngissengang Keprotokoleran:,positive
indolem-train-2269,"nakke repa'ma ammake airy mingka anne hotelka sanna bellana battu ri pikkiranga siagang tena dudu nassicoco' siagang penjelasan niyaka ri gambara'na ri aplikasi airy, manna aksesoris airyna tena niyak. tena je'ne' kammu', kamara'na su'mung siagang ra'masa', handukna lassingkamma pa'lu'lu' bangkeng, anjari kecewa mange ri airy",negative
indolem-train-3019,uhukna Akim anne conto uhuk ningaia ri gurua punna assikola ki. selekeh macam homeless,negative
indolem-train-3440,Panraki pakkebu’na kamara mandia. Tena nasare handu’ punna tena nipala.tvna tena nyala.kurang tongi papparutusuna.,negative
indolem-train-3444,"tena kujari a'bangngi nasaba' mate listrikna, pelayanna kurang sombere'",negative
indolem-train-6,"cewe' eroknaji nihargai rimatanna cowokna, tulusu' akkulle anjagai siagang tulusu' ero' angngurngi manna timae lampana. :')",positive
indolem-train-124,Make baju gammarakki ammuko.. nampa baju kambarana anggotana K3?,positive
indolem-test-188,#Teknologi Demokrat nilei katappukangna presiden sare kapastiang http://dlvr.it/8dTLwl  #Assadiqulhaq,positive
indolem-train-1278,"pulupeng, hekter, cap BPJS siagang karattasa' pa'data pasieng anjoji akkulle angngurang2a ri kantoro' hahahah :) http://instagram.com/p/zWxGqDikmw/",negative
indolem-train-2379,"Tena jappa je’neka ri tette parallua, nakana fasilitas je’ne bambang tena wattu tojenna toh? Tette 18 je’ne bambang tena nyala, apa paralluna je’ne bambang ri bari’basa? Sitojenna intu cocok ri bangngia nampa kulle je’ne",negative
indolem-train-1041,"A'lampa ja. Tena kamma-kamma anne, tapi sallangpi. Saba' na kuisseng. Attekamma pa'risi'na wattu a'resoki ero' kaluppai riwattu ri ngai-ngaina",positive
indolem-train-147,"Tena nale'ba' napilangngeri kananna tau a mange ri aa.. tau ampakkanayyaji andikna siagang keluargana napikkiri', salut :@Raffi AhmadLagi",positive
indolem-train-1958,Alimbu’buki lantena,negative
indolem-train-1144,"Calong Pimpinang KPK Ussulangna SPY Ritolla', Demokrat A'Proteski ri Jokowi http://bit.ly/17XWoY3 #InfoAceh",negative
indolem-validation-125,kodina anne ac na salloi dinging,negative
indolem-train-128,#VENEWS Ba'bainena Golkar Makassar nibekali pangngissengang Keprotokoleran: anne pelatihanga amapacciinikang? ,positive
indolem-train-142,Ngai dudu ammake airy…. Ri hotelena poeng nyamangi mingka sessai sinyalna na passurona ngai pabayarrang kamma inji ganna’ji ammuko sallang ammake airy punna pala’ hotele deh,positive
indolem-train-1225,"Ri kamara' tena passadia pa'lu'lu' bangkeng siagang tampa' loro, handu' tena risambei, kamara' sassang siagang kurang tangkasa' (dapara' na sepreina), kamara' mandina je'ne na a'lepangi sallo, pakkai' sowerna panraki jari arusu' riti'gala' lima. Lokasina ambani ri CGV",negative
indolem-test-35,pakarena Arsenal ammake baju bati'.,positive
indolem-train-3023,"anggappa kamara' 201, lampu ridallekang toilet mate, konci kamara' manual nampa karri koncianna, je'ne' bambang takkulle nipake",negative
indolem-train-2903,Nyamangji mingka tena na tangkasa toiletna,negative
indolem-train-2425,kodi pelayananna.. ammantang rua bangngi inunganji nigappa siagang je'ne inung pisse're.. harusna 2x,negative
indolem-train-632,Nia’ tommi kupata anne lagua????? ? Knock Me Out battu Afgan ? https://path.com/p/3qMrK8,positive
indolem-test-420,#newspertamalampung Politikusna Partai Golkar i Bambang Soesatyo a'dugai nia' passepakatang siagang Presiden Joko Widodo deng... http://bit.ly/18b9QYI,negative
indolem-train-1250,"SBY 'Paancuru' Demokrat"""" battu ri @TPK_RI http://chirpstory.com/li/242065 ",negative
indolem-test-842,Shermomedjamo iyamintu istilah battu ri Jerman iareka kau bassorok mako minga tenapa nummari nganre nasabak kanreanna nyamang dudui,negative
indolem-train-157,#kareba #Nasional | Demokrat nakana pattojenga presiden sare wattu cocoka: Sekretaris Fraksi? http://goo.gl/fb/5bWfLp,positive
indolem-train-1818,Sitangnga jang pi? Tena sa'baraaaaaa'?? ? Sabar battu ri Afgan ? https://path.com/p/2fOn1c,negative
indolem-train-2740,Tolong nipabajiki wifia... rua mingka anjo se'reya tena dudu jaringanna siagang se'reya tena na stabil jaringanna..,negative
indolem-train-1430,"Ca’mara kamara’na, tena rasana Acna, taiangi toiletna, asingi je’ne na, tena cora’na tv na, papparutusuka tena na bajiki kamaraka nampa nia ero a’bangngi",negative
indolem-train-1329,Muladi tannarima panynyoko' battu ri Wantim Golkar http://elshinta.com/news/2944/2015/02/25muladi-tolak-intervensi-yang-disampaikan--wantim-golkar ? ,negative
