id,text,label
indolem-test-355,"Bar dijawab dibusak, kanca modhel apa ? Aku nyekel hp sebelah iki http://ask.fm/a/bo26h59f ",negative
indolem-train-37,"Ketepakan kantor pas prei imlek, waktu sing pas kanggo ngelakoni hal-hal cilik minongko wujute? (w/ Vivien) [pic] ? https://path.com/p/4jm49v ",positive
indolem-train-255,"Uwis ping 2x nenginep ing kene, lan isih padha kamare resik ac adhem, eman nalika tvne isih bintik-bintik lan channel e mung 2 sh hhehhee, dadi ora bisa ndeleng tv uga, kajaba iku sh oke kabeh",positive
indolem-validation-61,"#faktasahabat  dhe'e sing seneng telat mulih sekolah mung nggo ngrumpi, crita lan ngobrol ngalor-ngidul",positive
indolem-train-287,"ameh kabeh sempurna fasilitas hotel kaya apartemen, gur kualitas tv elek. liya-liyane pemandangan, meja kerja, dapur cilik, kolah oke banget, kasur penak resik, andhuk wangi resik",positive
indolem-train-354,Bidang Wadon Golkar Makkasar diwenehi bekal ngelmu keprotokoleran: http://fajar.co.id/fajaronline-sulsel/2015/02/21/bidang-perempuan-golkar-makassar-dibekali-ilmu-keprotokoleran.html ?,positive
indolem-train-2269,"aku wis peng pirang-pirang gunake Airy kamar hotel iki odeh banget seko ekspektasi lan ora sesuai banget karo deskripsi lan gambar neng aplikasi Airy, malahan aksesoris Airyne ora ono, ora ono banyu anget, kamar apek lan reged , andhuke luwih mirip keset,dadi kuwatir yo karo Airy ....",negative
indolem-train-3019,rambut Akim ki conto rambut senengane guru disiplin pas nyukur rambut murid neng sekolah. elek kaya gelandangan.,negative
indolem-train-3440,Lawang kolahe rusak. Andhuk ora ana nek ora dijaluk.tvne ora murup. pelayanane kurang,negative
indolem-train-3444,Aku batal nginep merga listrik mati. Pelayan kurang ramah.,negative
indolem-train-6,"Cah wedok kuwi mung pengen dheweke spesial kanggo pasangane, bisa tansah njaga dheweke lan gelem ngancani menyang ngendi wae dheweke lunga. :')",positive
indolem-train-124,sesuk nganggo klambi ayu.. Lan klambi sing kembar karo member-member team K3 ?,positive
indolem-test-188,#Teknologi Demokrat arani keputusan presiden gawe kepastian http://dlvr.it/8dTLwl  #Assadiqulhaq,positive
indolem-train-1278,"Pulpen, hackter,cap BPJS lan kertas pendhataan pasien mung kuwi sing ngancani saben dinaku ing kantor hahaha :) http://instagram.com/p/zWxGqDikmw/",negative
indolem-train-2379,"Banyu mampet pas jam jam penting, nang keterangan fasilitas banyu anget ora ditemtokake jam kan? Jam 18 banyu anget ora fungsi, dinggo opo adus banyu anget saben dino? Malahan sing penting kuwi wayah wengi, kepiye uwong aktifitas tekan wengi lan lagi iso adus",negative
indolem-train-1041,"Aku bakal lunga. Nanging ora saiki, mengko. Amarga aku nerti piye rasane lara nalika usaha nglalekke nalika awakdhewe nembe sayang-sayange",positive
indolem-train-147,"Ora tau ngerungoke omongon sing sirik karo Mas.. justru Mas malah mikiri wong-wong sing ngehakimi keluarga/adine,salut :* @RaffiAhmadLagi",positive
indolem-train-1958,Lantaine lebunen,negative
indolem-train-1144,"Calon Pimpinan KPK Usulan SBY Ditolak, Demokrat Protes Jokowi ttp://bit.ly/17XWoY3  #InfoAceh",negative
indolem-validation-125,Kurang ACne sing suwe adheme,negative
indolem-train-128,#VENEWS Wong Wedok Golkar Makassar Dibekeli Ilmu Keprotokoleran: Latihan iki nampilne? http://goo.gl/fb/RGqk8b,positive
indolem-train-142,seneng banget nggawe airy.... ning hotele uga nyaman pancen mung sinyale sing susah nanging pelayananane seneng karo rega semono cukup entek mbesok nganggo airy maneh lak pesan-pesen hotel,positive
indolem-train-1225,"Nang kamar ora dicepaki keset lan bak sampah, anduk ora diijoli, kamar peteng lan kurang resik (lantai & seperei), kamar mburi toyone nggenang rodo suwe, kaitan shower rusak dadi kudu dicekel tangan. Panggon cerak CGV.",negative
indolem-test-35,Pemain Arsenal nganggo klambi Batik.,positive
indolem-train-3023,"Entuk kamar 201, lampu ngarep jeding mati, kunci kamar manual lan angel dikunci, banyu panas ora isa digawe",negative
indolem-train-2903,penak sih ning kulah kurang resik wae....,negative
indolem-train-2425,pelayanan kurang apik..nginep 2 wengi mung entik cemilan+toyo mineral pisan..kudune peng 2,negative
indolem-train-632,Akhire duwe lagu iki ????? ? Knock Me Out dening Afgan ? https://path.com/p/3qMrK8,positive
indolem-test-420,#pawartaperdanalampung Politikus Partai Golkar Bambang Soesatyo ngarani ada mufakat antara Presiden Joko Widodo lan... http://bit.ly/18b9QYI,negative
indolem-train-1250,"SBY 'Sing Ngancurke' Demokrat"""" saking @TPK_RI http://chirpstory.com/li/242065 ",negative
indolem-test-842,Shemomedjamo yaiku istilah teko Jerman sing artine awakmu wes warek tapi ora leren mangan polahae panganane saking enake.,negative
indolem-train-157,#Warta Nasional | Demokrat nganggep kaputusane presiden kanggo menehi kepesthen: sekretaris fraksi? http://goo.gl/fb/5bWfLp,positive
indolem-train-1818,Setengah jam meneh? Ra sabaaaaaaaarrrr?? ? Sabar anggitane Afgan ? https://path.com/p/2fOn1c,negative
indolem-train-2740,wifi tulung didandani.. ana 2 sing siji blas ora ana internet sijine meneh sinyale undlap undlup..,negative
indolem-train-1430,"kamar reged, Ac ora krasa apa-apa, njedhing wis neyeng, Banyu asin, tv ora ana werna, customer servive ora nyiyapake kamar sadurunge uwong teka kanggo nginep",negative
indolem-train-1329,Muladi Tolak Interbensi sing Disampeke Wantim Golkar http://elshinta.com/news/2944/2015/02/25/muladi-tolak-intervensi-yang-disampaikan-wantim-golkar ?,negative
indolem-train-1799,"Nomer 22 AC panas ora keroso, turu wae sampek keringeten",negative
indolem-test-418,wifi ora tekan kamar,negative
indolem-train-1755,Pilot Ukraina sing Mogok Mangan ing Penjara Meh Seda http://bitly.com/1DyrnUX,negative
indolem-train-3541,Klip Anyare Syahrini Ambek Konsep Absurd: Jakarta ? Saiki bertambah maneh prestasi sing diraih karo Syahri... http://bit.ly/1AZ3TdH,negative
indolem-train-2506,"Paladenane uwis apik, nanging jedinge ora resik, ana kerak ing jubine lan wcne. Cangkir teh e uga isih ana kerake ngedibel... Sarapane kurang sebanding karo regone",negative
indolem-validation-180,Gara-gara ngarep ana Gigi ning The Blusukan aku keri ndelok Afgan nyanyi Terima Kasih Cinta versi acapella ning Trans7. Uasyeeeem! ??,negative
indolem-train-3343,AC ne kurang panas,negative
indolem-train-306,Si Engkoh variasi mobil Cibubur iki apik budine. Wenehi mangan lan obat kanggo gembel andhap asor atine lan ora nesu-nesu menyang pegawene,positive
indolem-validation-251,"pelayanan check in suwe lan sistem neng resepsionis isih manual, kamar elek, jubine rusak, reged lan kulahe elek",negative
indolem-train-1681,AC ne kurang adhem,negative
indolem-train-2132,"ELEK BANGET PELAYANANE WIWIT SAKA KAMAR SING REGED WASTAFEL MAMPET ORA DIDANDANI, AJA ANA SING GELEM NGINEP NANG KENE YEN KOWE RA GELEM KUCIWA",negative
indolem-train-2731,lumayan. sanajan sprei ora resik lan ora ana kemul,negative
indolem-train-2148,Kamar 209 AC-ne ora adhem,negative
indolem-train-2999,Kabar Kader PDIP Mbela Interpelasi Dibiji Ngrugikke Partai - http://SINDOnews.com  http://ift.tt/1AZgb5T,negative
indolem-train-2653,Akeh wong kuat & kekar nanging pas adan subuh dee ora sanggup tangi saka turon kanggo budal nyang mejid. Ning kana arang kading mimin rumangsa sedih.,negative
indolem-test-877,Jumlah siswa tawuran luwih akeh tinimbang gamer sing nglakoni kekerasan. Banjur mesthi sekolah nyebabake kekerasan. Bubar sekolah! ????,negative
indolem-train-2392,"Aku ora tau jaluk luweh, mok siji; ojo mereh tanpo alasan pas aku isek bener-bener sayang karo awakmu.",negative
indolem-train-982,[Nasional] Diskon - Sarung Medinah Bakal Alus lan Lembut Namung Rp 60.000 http://gpon.co/7d9dr,positive
indolem-train-903,Legislator PDIP: Aturan Delay Maskapai kedah Dipuntegesaken http://brt.st/4toD,positive
indolem-train-3351,Apik… mung menu sarapan kurang nyaman,negative
indolem-train-970,Efek pileme apik lah pokoke ? Gawe nangissss ?? ? Untukmu Aku Bertahan dening Afgan ? https://path.com/p/3Z9L36,positive
indolem-train-919,Lunga a nemoni Ibune. Jarene arep kekancan karo cah wedoke. Iku lagi wani. Jare cah lanang?,positive
indolem-train-2126,ora ana banyu gawe ngombe lan jajan sing biasane hotel airy sing aku tekani nyiyapake...,negative
indolem-validation-171,Jedhing rada mambu lan wifi alon,negative
indolem-train-2005,"mambu kolahe ora enak, pelayanan apa anane thok. adhah sampahe adoh banget.",negative
indolem-train-1142,"Elek. Stasiun TV mung 6 isine, pemandhangan seka cendhela ora ana, lobi lan dalan mlebu lift ora rapi, kunci lawang isih manual. Ora sesuai karo foto.",negative
indolem-train-520,SBY pengin Demokrat jaya maneh ing Jawa Timur - Republika Online http://goo.gl/fb/C9dRSx #Trenggalek,positive
indolem-train-1790,"panggon medeni, bangunan lawas, banyu panas ora murup, panganan ra ana.",negative
indolem-train-50,"Ajar nutup aurat sithik-sithik. Awale nganggo handshock, nganggo stocking, njaga salat. Nyoba istiqomah lan gedhekne krudung, nglonggarke pakean ?",positive
indolem-train-1243,kolahe reged lan mambu. Ora ana banyu panas.,negative
indolem-train-2300,Njedhing rada mambu lan parkiran angel,negative
indolem-train-1413,"Lumayan apik, mung banyu panase dhisike panas suwe-suwe adhem",negative
indolem-train-3132,"kurang resik, toilete ora nyaman mambu, colokane mung siji kanggo tv",negative
